Latitude 43.9047  longitude -110.641  elevation 6887 ft  time zone 0
Sun alt range for positions:  -90 to  5
Times in UT

   Date      Time  	 S Az	 S Alt	 M Az	 M Alt	Phase	M SD 	S Dir	S Sky	S Illm	M Dir	M Sky	M Illm	T Illm
2019-09-08 11:30:00	 66.08	-15.26	276.99	-41.16	0.726	0.248	0.0000	0.0001	0.0001	0.0000	0.0000	0.0000	0.0006
2019-09-08 11:35:00	 67.05	-14.43	277.93	-42.01	0.726	0.248	0.0000	0.0003	0.0003	0.0000	0.0000	0.0000	0.0008
2019-09-08 11:40:00	 68.00	-13.60	278.88	-42.86	0.727	0.248	0.0000	0.0007	0.0007	0.0000	0.0000	0.0000	0.0012
2019-09-08 11:45:00	 68.95	-12.76	279.85	-43.71	0.727	0.248	0.0000	0.0018	0.0018	0.0000	0.0000	0.0000	0.0023
2019-09-08 11:50:00	 69.88	-11.92	280.83	-44.56	0.728	0.248	0.0000	0.0045	0.0045	0.0000	0.0000	0.0000	0.0050
2019-09-08 11:55:00	 70.81	-11.07	281.84	-45.40	0.728	0.248	0.0000	0.0114	0.0114	0.0000	0.0000	0.0000	0.0119
2019-09-08 12:00:00	 71.74	-10.22	282.86	-46.24	0.728	0.248	0.0000	0.0290	0.0290	0.0000	0.0000	0.0000	0.0295
2019-09-08 12:05:00	 72.65	 -9.36	283.91	-47.08	0.729	0.248	0.0000	0.0741	0.0741	0.0000	0.0000	0.0000	0.0746
2019-09-08 12:10:00	 73.56	 -8.50	284.98	-47.91	0.729	0.248	0.0000	0.1895	0.1895	0.0000	0.0000	0.0000	0.1900
2019-09-08 12:15:00	 74.46	 -7.64	286.07	-48.74	0.729	0.248	0.0000	0.4858	0.4858	0.0000	0.0000	0.0000	0.4863
2019-09-08 12:20:00	 75.36	 -6.77	287.19	-49.56	0.730	0.248	0.0000	1.2447	1.2447	0.0000	0.0000	0.0000	1.2452
2019-09-08 12:25:00	 76.25	 -5.90	288.34	-50.38	0.730	0.248	0.0000	3.1776	3.1776	0.0000	0.0000	0.0000	3.1781
2019-09-08 12:30:00	 77.14	 -5.02	289.51	-51.19	0.731	0.248	0.0000	8.0475	8.0475	0.0000	0.0000	0.0000	8.0480
2019-09-08 12:35:00	 78.03	 -4.14	290.72	-51.99	0.731	0.248	0.0000	 20.09	 20.09	0.0000	0.0000	0.0000	 20.09
2019-09-08 12:40:00	 78.90	 -3.26	291.96	-52.79	0.731	0.248	0.0000	 48.91	 48.91	0.0000	0.0000	0.0000	 48.91
2019-09-08 12:45:00	 79.78	 -2.38	293.24	-53.59	0.732	0.248	0.0000	 114.2	 114.2	0.0000	0.0000	0.0000	 114.2
2019-09-08 12:50:00	 80.65	 -1.49	294.55	-54.37	0.732	0.248	0.0000	 249.4	 249.4	0.0000	0.0000	0.0000	 249.4
2019-09-08 12:55:00	 81.52	 -0.60	295.90	-55.15	0.733	0.248	0.0000	 491.1	 491.1	0.0000	0.0000	0.0000	 491.1
2019-09-08 13:00:00	 82.39	  0.64	297.30	-55.91	0.733	0.248	 44.65	  1001	  1045	0.0000	0.0000	0.0000	  1045
2019-09-08 13:05:00	 83.26	  1.45	298.74	-56.67	0.733	0.248	 231.4	  1384	  1615	0.0000	0.0000	0.0000	  1615
2019-09-08 13:10:00	 84.12	  2.29	300.22	-57.42	0.734	0.248	 636.4	  1759	  2396	0.0000	0.0000	0.0000	  2396
2019-09-08 13:15:00	 84.99	  3.15	301.76	-58.15	0.734	0.248	  1285	  2100	  3385	0.0000	0.0000	0.0000	  3385
2019-09-08 13:20:00	 85.85	  4.02	303.34	-58.88	0.735	0.247	  2161	  2399	  4560	0.0000	0.0000	0.0000	  4560
2019-09-08 13:25:00	 86.72	  4.90	304.99	-59.59	0.735	0.247	  3230	  2662	  5893	0.0000	0.0000	0.0000	  5893
2019-09-09 01:15:00	273.07	  4.85	145.87	 15.34	0.781	0.251	  3171	  2650	  5821	0.0110	0.0024	0.0134	  5821
2019-09-09 01:20:00	273.93	  3.97	146.92	 15.82	0.781	0.251	  2109	  2384	  4493	0.0115	0.0024	0.0139	  4493
2019-09-09 01:25:00	274.80	  3.10	147.98	 16.29	0.781	0.251	  1242	  2082	  3324	0.0120	0.0024	0.0144	  3324
2019-09-09 01:30:00	275.66	  2.24	149.05	 16.75	0.781	0.251	 605.6	  1738	  2344	0.0125	0.0025	0.0150	  2344
2019-09-09 01:35:00	276.52	  1.40	150.12	 17.20	0.781	0.251	 214.0	  1360	  1574	0.0129	0.0025	0.0154	  1575
2019-09-09 01:40:00	277.39	  0.58	151.21	 17.62	0.782	0.251	 38.43	 977.1	  1016	0.0134	0.0025	0.0159	  1016
2019-09-09 01:45:00	278.25	 -0.66	152.31	 18.04	0.782	0.251	0.0000	 471.2	 471.2	0.0138	0.0026	0.0164	 471.2
2019-09-09 01:50:00	279.12	 -1.55	153.41	 18.44	0.782	0.251	0.0000	 236.8	 236.8	0.0142	0.0026	0.0168	 236.8
2019-09-09 01:55:00	279.99	 -2.44	154.52	 18.83	0.782	0.251	0.0000	 107.6	 107.6	0.0146	0.0026	0.0173	 107.6
2019-09-09 02:00:00	280.87	 -3.33	155.65	 19.20	0.782	0.251	0.0000	 45.76	 45.76	0.0150	0.0027	0.0177	 45.78
2019-09-09 02:05:00	281.75	 -4.21	156.77	 19.55	0.783	0.251	0.0000	 18.70	 18.70	0.0154	0.0027	0.0181	 18.72
2019-09-09 02:10:00	282.63	 -5.09	157.91	 19.89	0.783	0.251	0.0000	7.4577	7.4577	0.0157	0.0027	0.0185	7.4767
2019-09-09 02:15:00	283.51	 -5.97	159.06	 20.21	0.783	0.251	0.0000	2.9329	2.9329	0.0161	0.0028	0.0188	2.9522
2019-09-09 02:20:00	284.40	 -6.85	160.21	 20.52	0.783	0.251	0.0000	1.1446	1.1446	0.0164	0.0028	0.0192	1.1643
2019-09-09 02:25:00	285.30	 -7.72	161.37	 20.81	0.783	0.251	0.0000	0.4451	0.4451	0.0167	0.0028	0.0195	0.4652
2019-09-09 02:30:00	286.20	 -8.59	162.54	 21.08	0.783	0.251	0.0000	0.1730	0.1730	0.0170	0.0028	0.0198	0.1934
2019-09-09 02:35:00	287.11	 -9.45	163.71	 21.34	0.784	0.251	0.0000	0.0674	0.0674	0.0173	0.0029	0.0201	0.0880
2019-09-09 02:40:00	288.02	-10.31	164.89	 21.58	0.784	0.251	0.0000	0.0263	0.0263	0.0175	0.0029	0.0204	0.0472
2019-09-09 02:45:00	288.94	-11.16	166.08	 21.80	0.784	0.251	0.0000	0.0103	0.0103	0.0177	0.0029	0.0206	0.0315
2019-09-09 02:50:00	289.87	-12.02	167.27	 22.00	0.784	0.251	0.0000	0.0041	0.0041	0.0180	0.0029	0.0209	0.0255
2019-09-09 02:55:00	290.80	-12.86	168.47	 22.19	0.784	0.251	0.0000	0.0016	0.0016	0.0182	0.0029	0.0211	0.0232
2019-09-09 03:00:00	291.75	-13.70	169.67	 22.36	0.785	0.251	0.0000	0.0006	0.0006	0.0183	0.0029	0.0213	0.0224
2019-09-09 03:05:00	292.70	-14.54	170.87	 22.51	0.785	0.251	0.0000	0.0003	0.0003	0.0185	0.0030	0.0215	0.0222
2019-09-09 03:10:00	293.66	-15.37	172.08	 22.64	0.785	0.251	0.0000	0.0001	0.0001	0.0186	0.0030	0.0216	0.0222
